#{"t_start": 1686357340.266189, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
8.0,1214,1312.249683
11.0,1091,1323.875614
11.0,1091,1335.615584
11.0,1095,1347.208943
5.0,1336,1361.651088
0.0,530,1366.860319
11.0,1087,1378.48789
12.0,2039,1400.77708
7.0,1007,1411.526507
14.0,2024,1433.423589
9.0,1628,1451.192295
7.0,1019,1461.852408
9.0,1644,1479.435348
4.0,1157,1491.809349
11.0,1087,1503.334875
10.0,2044,1525.73394
13.0,2294,1550.906572
11.0,1107,1562.44824
5.0,1486,1578.591906
7.0,1572,1595.53647
11.0,1900,1616.164062
9.0,2220,1640.246246
13.0,1495,1656.408415
7.0,1576,1673.275237
14.0,1574,1690.135784
13.0,2238,1714.490845
8.0,1860,1734.49959
3.0,877,1743.775393
6.0,1393,1758.780794
12.0,1290,1772.673379
6.0,1514,1788.94463
12.0,1223,1802.081044
14.0,2410,1828.611747
20.0,2256,1853.132599
14.0,2201,1877.117765
10.0,1536,1893.562495
13.0,1450,1909.042245
19.0,2076,1931.53751
7.0,1583,1948.455856
14.0,1622,1965.944536
12.0,1219,1978.873067
19.0,2245,2003.275102
12.0,2143,2026.720975
17.0,2637,2055.7042
12.0,2487,2082.950299
21.0,3103,2117.100067
17.0,1505,2133.46708
34.0,4078,2178.331333
16.0,2689,2207.920033
6.0,1616,2225.271038
20.0,2752,2255.210036
20.0,2853,2286.498393
11.0,1922,2307.483352
9.0,2130,2330.619535
20.0,2704,2360.096205
17.0,3398,2397.474454
12.0,2285,2422.191918
23.0,2624,2450.912736
12.0,1871,2471.193267
16.0,2889,2502.775216
22.0,2966,2535.207793
13.0,2386,2561.29613
19.0,2952,2593.700766
14.0,1707,2612.080763
21.0,2432,2638.615071
23.0,3055,2672.135797
23.0,2973,2704.656191
35.0,3211,2739.853771
24.0,2665,2769.022125
15.0,2839,2800.095602
13.0,1434,2815.585824
28.0,3701,2856.532718
16.0,1313,2870.676464
24.0,2895,2902.573748
27.0,3293,2938.846946
15.0,1703,2957.267967
14.0,1995,2978.789602
18.0,2951,3011.101543
21.0,1897,3031.689537
21.0,2400,3057.832072
17.0,2502,3085.235687
15.0,2333,3110.741009
17.0,2977,3143.277617
26.0,3035,3176.671851
21.0,1561,3193.406349
16.0,1329,3207.374828
37.0,3378,3244.357272
30.0,2819,3275.102645
18.0,1505,3291.294362
34.0,4399,3340.071808
40.0,3983,3383.959782
20.0,2963,3416.300459
29.0,4064,3461.086577
4.0,1082,3472.568362
45.0,4087,3517.438479
22.0,2451,3543.932949
23.0,3851,3586.245169
46.0,3513,3624.82986
18.0,3182,3659.788242
36.0,3586,3699.287167
14.0,2429,3725.779157
34.0,3465,3763.773148
33.0,3754,3804.995191
32.0,2855,3836.119613
55.0,4892,3890.117922
55.0,4977,3945.183659
55.0,5309,4003.834997
59.0,5919,4069.199695
29.0,4394,4117.400327
20.0,3022,4150.572353
24.0,3323,4187.052504
30.0,3835,4229.023673
0.0,531,4234.306778
0.0,534,4239.626288
0.0,532,4244.912803
0.0,519,4250.231169
15.0,2220,4274.467467
0.0,543,4279.744363
0.0,516,4285.025966
12.0,2102,4307.850611
35.0,3974,4351.636851
44.0,4499,4401.192075
26.0,3389,4438.501791
23.0,3472,4476.688839
27.0,3075,4510.257851
0.0,516,4515.610193
0.0,534,4520.900416
11.0,1107,4532.713135
0.0,543,4538.029009
0.0,530,4543.298994
0.0,536,4548.628383
0.0,535,4553.90627
0.0,519,4559.142529
0.0,524,4564.426678
0.0,527,4569.739868
11.0,1111,4581.498753
21.0,3287,4617.493575
48.0,4147,4663.263042
20.0,3020,4696.287859
46.0,4960,4751.315277
72.0,6655,4825.177069
0.0,521,4830.489742
0.0,539,4835.770498
1.0,635,4842.302457
16.0,2522,4869.725902
11.0,1099,4881.550651
5.0,1400,4896.80591
0.0,535,4902.065405
0.0,524,4907.325804
9.0,1628,4925.025211
9.0,1640,4942.815694
0.0,515,4948.056419
0.0,537,4953.300486
0.0,541,4958.549603
0.0,529,4963.791526
0.0,531,4969.064195
0.0,539,4974.346373
0.0,531,4979.611905
10.0,1944,5000.804592
0.0,540,5006.078576
0.0,541,5011.341397
0.0,536,5016.567962
0.0,539,5021.786372
11.0,1942,5042.880077
36.0,2689,5072.3512
23.0,3120,5106.685327
40.0,5120,5163.313733
25.0,2879,5194.912206
20.0,2719,5224.507645
13.0,1811,5244.086677
79.0,6615,5317.878784
16.0,2810,5348.523321
0.0,526,5353.860136
11.0,1095,5365.700008
0.0,515,5371.015112
0.0,527,5376.297751
11.0,1099,5388.01781
0.0,532,5393.289495
0.0,528,5398.588942
11.0,1099,5410.335999
0.0,522,5415.624015
0.0,514,5420.903751
0.0,531,5426.21177
1.0,731,5433.65028
52.0,3904,5476.759948
26.0,3259,5512.532334
0.0,516,5517.804222
37.0,3757,5559.178102
33.0,2798,5589.667777
27.0,3135,5624.191362
47.0,5906,5689.425306
33.0,3683,5729.928087
18.0,2645,5759.153306
28.0,3742,5800.42776
39.0,4906,5854.690787
6.0,1484,5870.832647
9.0,1616,5888.681395
0.0,535,5893.968956
13.0,1852,5914.029868
34.0,4129,5959.524943
61.0,6293,6029.233658
27.0,2957,6061.661191
32.0,3097,6095.723414
53.0,4726,6147.879718
20.0,3219,6183.177788
0.0,539,6188.496801
0.0,523,6193.774599
0.0,540,6198.997372
0.0,529,6204.239218
0.0,529,6209.515377
0.0,529,6214.828993
0.0,524,6220.080832
38.0,3868,6262.809893
20.0,2431,6289.279297
33.0,3677,6329.731594
27.0,2728,6359.734421
31.0,3048,6393.260941
47.0,4692,6445.157503
9.0,1733,6463.665929
50.0,4863,6517.279489
57.0,4820,6570.385347
32.0,4269,6617.366356
66.0,4365,6665.498382
261.0,4748,6717.742893
20.0,2944,6749.990757
77.0,6382,6820.591536
59.0,5116,6876.918809
19.0,2685,6906.141452
48.0,3831,6948.251504
35.0,4155,6993.890129
33.0,4296,7040.961959
23.0,3248,7076.471878
11.0,1103,7088.238718
7.0,1594,7105.54733
19.0,2960,7138.0007
37.0,4936,7192.58147
29.0,4434,7241.509542
52.0,5436,7301.441617
66.0,5503,7361.917568
61.0,5184,7419.134026
28.0,3476,7457.129236
44.0,3725,7498.026996
15.0,2079,7520.517976
0.0,520,7525.667557
65.0,5578,7587.139975
37.0,3707,7627.773152
55.0,6037,7694.477425
56.0,5236,7752.30077
39.0,3486,7790.611464
34.0,2597,7818.795305
23.0,3446,7856.634037
58.0,4702,7908.339764
47.0,3928,7951.75244
63.0,5528,8012.636769
44.0,4554,8062.71981
59.0,4122,8108.257982
40.0,4404,8156.939445
0.0,527,8162.228605
0.0,536,8167.496414
18.0,2711,8197.481869
33.0,2633,8225.971248
56.0,4875,8279.767764
76.0,5773,8343.597201
69.0,6143,8411.775099
41.0,4617,8462.733054
81.0,5293,8521.354497
77.0,5256,8579.216422
56.0,4939,8633.878275
37.0,3031,8666.994506
59.0,5048,8722.852597
95.0,5894,8788.020586
57.0,5623,8849.958046
33.0,3579,8889.135819
123.0,7322,8970.12222
55.0,5366,9029.267302
31.0,3228,9064.878275
40.0,4270,9111.817514
120.0,7931,9199.64815
96.0,6043,9266.383318
69.0,5595,9328.031963
11.0,2206,9351.80256
63.0,5268,9410.065793
66.0,5558,9471.352659
28.0,3554,9510.246019
41.0,4331,9557.683049
58.0,5312,9616.471414
77.0,5416,9676.176251
25.0,3420,9713.709684
0.0,520,9718.980809
0.0,531,9724.226936
0.0,537,9729.477843
0.0,536,9734.774183
0.0,525,9740.04201
0.0,540,9745.266265
0.0,537,9750.503528
0.0,524,9755.7438
0.0,543,9761.042488
0.0,535,9766.323077
0.0,536,9771.581752
0.0,517,9776.806262
0.0,524,9782.036396
0.0,529,9787.262105
0.0,523,9792.572291
0.0,531,9797.840425
0.0,520,9803.125798
0.0,519,9808.363251
0.0,540,9813.614974
0.0,527,9818.863535
0.0,535,9824.119643
0.0,540,9829.375621
9.0,1636,9847.074853
0.0,515,9852.301969
0.0,521,9857.523105
0.0,529,9862.760404
0.0,541,9868.012827
0.0,535,9873.224273
9.0,1640,9890.922949
0.0,517,9896.127099
9.0,1640,9913.866253
0.0,521,9919.094978
0.0,519,9924.319654
0.0,536,9929.544953
0.0,521,9934.804835
0.0,520,9940.074942
0.0,543,9945.321303
0.0,532,9950.594303
0.0,516,9955.851056
9.0,1636,9973.606862
0.0,533,9978.860929
15.0,2822,10009.720023
69.0,5478,10070.247312
45.0,5032,10125.691835
72.0,5150,10182.426964
69.0,6118,10249.948451
93.0,6291,10319.577127
105.0,6864,10395.674799
68.0,5099,10451.954738
83.0,4197,10498.104717
58.0,5455,10558.529083
117.0,6694,10632.682892
82.0,6115,10700.456881
93.0,5724,10763.919761
87.0,5655,10826.437342
136.0,7103,10905.214447
70.0,5213,10962.937639
45.0,3981,11006.692422
0.0,530,11011.968136
0.0,542,11017.252257
0.0,527,11022.537987
0.0,518,11027.834115
0.0,542,11033.125161
0.0,543,11038.424688
0.0,528,11043.744559
0.0,540,11049.027994
0.0,532,11054.338568
6.0,1362,11068.959501
39.0,4374,11117.018498
73.0,5840,11181.759935
66.0,3919,11225.050162
53.0,4650,11276.35617
84.0,6022,11343.160965
46.0,3942,11386.246235
49.0,4395,11434.808821
0.0,543,11440.118394
0.0,519,11445.388038
0.0,523,11450.715337
0.0,521,11456.003144
0.0,520,11461.263203
7.0,1622,11479.10947
0.0,520,11484.391072
0.0,540,11489.636882
9.0,1632,11507.446728
0.0,521,11512.722495
0.0,535,11517.99478
0.0,535,11523.256668
0.0,523,11528.543373
0.0,516,11533.839032
0.0,537,11539.086042
4.0,1188,11551.646466
0.0,540,11556.998035
0.0,520,11562.300329
11.0,1107,11574.064713
0.0,540,11579.341492
0.0,514,11584.632747
11.0,1103,11596.454067
0.0,515,11601.781723
11.0,1103,11613.690143
0.0,531,11618.996928
0.0,538,11624.318258
11.0,1087,11636.06864
11.0,1103,11647.969417
0.0,543,11653.262814
0.0,515,11658.556974
11.0,1107,11670.322049
0.0,526,11675.599492
0.0,540,11680.896514
0.0,540,11686.207021
11.0,1091,11698.008138
11.0,1095,11709.856017
0.0,543,11715.130663
0.0,538,11720.457523
0.0,530,11725.770936
0.0,540,11731.097179
0.0,543,11736.369547
0.0,536,11741.662777
0.0,519,11746.995308
11.0,1095,11758.787161
11.0,1111,11770.606525
0.0,518,11775.905759
97.0,6816,11851.637737
59.0,4392,11899.868527
57.0,5248,11957.842622
79.0,5570,12019.576223
53.0,3982,12063.513722
69.0,5424,12123.145673
45.0,4949,12177.773922
39.0,4011,12221.985148
50.0,4294,12269.577898
96.0,6700,12343.694485
70.0,5698,12406.792978
60.0,4247,12453.552942
107.0,6781,12528.695963
69.0,6193,12597.14744
70.0,4578,12647.539124
61.0,4746,12699.912207
32.0,3771,12741.307549
102.0,5646,12803.715169
73.0,5150,12860.730743
74.0,5064,12916.546867
66.0,5356,12975.789728
68.0,5380,13035.249252
58.0,4934,13089.761281
151.0,7008,13167.514778
8.0,1535,13184.198593
93.0,6189,13252.719769
67.0,4251,13299.478271
27.0,2527,13326.869117
105.0,5647,13389.250675
117.0,6690,13463.39796
62.0,4383,13511.646419
118.0,7234,13591.838548
271.0,6061,13658.726901
60.0,3498,13697.254934
116.0,5935,13763.039155
87.0,5145,13819.813496
197.0,7082,13898.268704
119.0,6753,13973.134468
98.0,5440,14033.330298
26.0,2895,14058.762796
