#{"t_start": 1686392103.673376, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
29.0,2199,1371.556352
10.0,1710,1389.605346
0.0,542,1394.839238
0.0,531,1400.016603
0.0,535,1405.367239
11.0,1107,1417.043686
0.0,530,1422.245972
0.0,524,1427.493957
11.0,1095,1439.098811
11.0,1103,1450.656537
11.0,1107,1462.384177
0.0,524,1467.58645
0.0,527,1472.799589
10.0,2023,1494.589574
15.0,2284,1519.059494
27.0,2890,1550.175599
23.0,2713,1579.516902
13.0,1366,1593.712251
9.0,2050,1615.684312
28.0,1903,1635.704656
39.0,4060,1679.551874
24.0,2698,1708.763977
18.0,2396,1734.520945
11.0,2254,1758.683729
14.0,1466,1774.333791
21.0,3469,1811.810557
17.0,1903,1832.743078
15.0,2278,1857.226257
16.0,2467,1883.867971
23.0,2736,1913.294206
15.0,2845,1944.183721
32.0,3982,1987.477828
23.0,2438,2013.59218
46.0,4907,2066.910586
25.0,3797,2108.160778
31.0,4197,2154.082636
43.0,4029,2197.882182
12.0,1295,2211.827424
31.0,3863,2253.723227
21.0,1985,2274.931396
40.0,4858,2327.705997
29.0,3612,2366.746854
20.0,3105,2400.503003
21.0,3075,2433.802557
21.0,2543,2461.397298
22.0,2019,2483.082053
29.0,3779,2524.14977
27.0,3336,2560.111305
30.0,2951,2592.06764
18.0,2848,2622.885809
34.0,4133,2667.897242
27.0,3106,2701.533414
24.0,3383,2737.968941
52.0,5311,2795.767827
43.0,4490,2844.635095
53.0,3640,2883.969022
46.0,3516,2922.015137
43.0,4163,2967.034185
48.0,4961,3020.807385
21.0,3164,3054.853834
62.0,4509,3103.911834
62.0,5547,3164.305737
27.0,3331,3200.333113
33.0,3870,3242.327732
32.0,3824,3283.589228
33.0,3490,3321.456241
41.0,4019,3364.982532
36.0,4365,3412.578039
47.0,5125,3468.487852
70.0,5697,3530.764912
68.0,6140,3597.926874
33.0,4249,3644.211709
65.0,5231,3701.339012
59.0,5330,3759.357374
63.0,5380,3817.970639
46.0,5226,3874.483502
74.0,5881,3938.635412
61.0,5704,4000.973679
30.0,3201,4035.864343
20.0,2674,4064.475162
31.0,3207,4099.046886
40.0,4471,4147.449955
50.0,4356,4194.998864
55.0,3658,4234.505026
35.0,2039,4256.220477
72.0,5270,4313.868215
60.0,5332,4372.219184
50.0,5728,4435.002958
93.0,7536,4517.218104
46.0,4260,4563.478669
50.0,4539,4612.737182
57.0,3908,4655.086705
45.0,4341,4702.033567
39.0,3996,4745.202993
32.0,3223,4779.915654
46.0,4291,4826.209482
62.0,4412,4873.999661
52.0,5036,4928.58053
47.0,4796,4980.325896
18.0,2540,5007.539043
52.0,5047,5062.198889
87.0,4987,5116.169858
35.0,3772,5156.584538
62.0,3418,5193.539995
48.0,4051,5237.30548
245.0,6390,5306.873613
52.0,4804,5359.018647
51.0,2646,5387.336306
40.0,4045,5431.129527
78.0,5523,5491.116833
87.0,6410,5560.867536
49.0,4637,5611.35676
47.0,3651,5650.870523
130.0,6463,5721.591085
25.0,2980,5753.644246
24.0,3054,5786.780734
102.0,5431,5845.603434
63.0,5062,5900.745061
53.0,4078,5945.231579
29.0,3573,5983.805093
73.0,4202,6029.273391
59.0,4522,6078.487913
69.0,4734,6130.035918
35.0,4388,6177.646277
82.0,4880,6230.802717
41.0,4125,6275.623205
108.0,6315,6346.190206
129.0,6762,6421.598424
33.0,4502,6470.408763
19.0,3195,6505.361846
55.0,5100,6561.272449
123.0,6897,6636.518624
87.0,4867,6689.53906
85.0,5077,6744.495154
38.0,4409,6792.032256
67.0,6075,6858.551006
82.0,6726,6931.521
95.0,7088,7007.766285
87.0,4993,7062.080904
98.0,6145,7128.971048
73.0,4694,7179.848702
59.0,3554,7218.413447
43.0,4291,7264.95122
64.0,5448,7324.364803
351.0,7093,7401.705298
71.0,5016,7456.119396
91.0,5174,7512.544177
120.0,7016,7589.025661
102.0,6795,7663.585321
63.0,4146,7708.671265
147.0,6714,7782.055411
82.0,6540,7853.644057
88.0,5627,7915.143314
43.0,4445,7963.51937
58.0,5629,8025.234009
121.0,6043,8091.152394
80.0,5699,8153.128576
70.0,5122,8208.918552
102.0,6122,8275.798919
79.0,5990,8341.338259
111.0,6956,8418.043429
91.0,5505,8478.227363
79.0,6697,8551.921962
94.0,5702,8614.592469
30.0,2567,8642.654182
143.0,5813,8706.193749
69.0,6111,8772.917882
48.0,4275,8819.049587
135.0,7599,8902.62567
85.0,6537,8973.876724
86.0,5794,9037.619836
83.0,5352,9096.17887
56.0,4435,9144.450893
95.0,5315,9202.704133
128.0,6292,9271.737229
383.0,8797,9368.169079
95.0,6677,9441.431599
67.0,4219,9487.851125
97.0,4890,9540.874358
72.0,4873,9593.613591
120.0,6103,9659.924195
286.0,7130,9738.615479
239.0,7585,9822.533276
115.0,6886,9898.816325
145.0,6256,9967.128059
123.0,6504,10038.425617
70.0,6124,10105.700584
103.0,6705,10179.18303
39.0,3320,10215.291876
0.0,538,10220.532312
0.0,542,10225.756712
0.0,534,10230.967846
11.0,1103,10242.538887
0.0,535,10247.738447
0.0,518,10252.944755
0.0,518,10258.164371
243.0,5994,10323.3699
355.0,7311,10402.960681
107.0,6016,10468.205702
94.0,5937,10531.5312
93.0,6300,10599.016198
48.0,4393,10646.241401
78.0,4363,10693.620145
64.0,6001,10759.558755
124.0,6733,10833.129695
78.0,4593,10883.131102
168.0,5123,10939.049396
214.0,6567,11010.912532
50.0,3768,11051.45039
92.0,6876,11126.43207
61.0,6406,11196.144659
11.0,1087,11207.843757
12.0,1294,11221.561737
58.0,4801,11273.618037
84.0,6453,11343.98583
61.0,4322,11390.759097
78.0,5445,11449.953894
87.0,6003,11515.148268
312.0,6814,11590.138611
198.0,6482,11660.262229
81.0,5258,11717.281859
91.0,5578,11778.104775
288.0,5699,11840.743831
28.0,3449,11878.358803
209.0,6797,11952.856171
336.0,7478,12034.885705
86.0,5315,12093.055539
28.0,3017,12125.507073
84.0,6715,12199.16787
130.0,4758,12250.746895
91.0,5676,12312.303649
241.0,6462,12383.034682
341.0,6955,12459.162415
47.0,4448,12507.79168
151.0,6290,12575.898787
68.0,5243,12632.874991
80.0,5671,12694.501922
139.0,5855,12758.159808
37.0,3764,12798.63619
207.0,8701,12893.780205
65.0,5909,12958.196035
84.0,3976,13001.268594
244.0,7747,13085.745556
123.0,6700,13158.727218
167.0,5864,13222.542636
87.0,4863,13275.242629
125.0,6741,13348.365613
132.0,6379,13417.516795
234.0,8437,13509.460202
68.0,5513,13569.407669
91.0,5550,13629.696723
295.0,7794,13714.68033
335.0,6415,13784.647777
93.0,5059,13839.357262
176.0,7263,13918.533586
228.0,6003,13983.926083
122.0,6712,14057.094471
164.0,7734,14141.264491
344.0,8141,14229.955429
70.0,4701,14281.354517
92.0,5586,14341.987599
230.0,7705,14426.314321
252.0,6786,14500.427554
50.0,5560,14561.139503
239.0,7587,14644.521435
285.0,7216,14723.884869
220.0,7992,14811.81143
83.0,5642,14873.768139
269.0,6854,14949.139987
272.0,6246,15017.773919
251.0,7147,15096.483878
192.0,7556,15179.580923
29.0,3121,15213.661217
0.0,539,15218.916001
91.0,4742,15271.036281
262.0,6522,15342.659409
359.0,6606,15415.220661
217.0,6223,15483.534909
59.0,4854,15536.553166
0.0,530,15541.795799
46.0,3110,15575.73047
161.0,6467,15647.034361
173.0,7557,15729.627351
308.0,7721,15814.573468
130.0,5972,15880.148243
71.0,5211,15937.415747
102.0,6559,16009.692473
88.0,5380,16068.697555
70.0,5832,16133.089142
60.0,4517,16182.277705
146.0,6861,16257.21534
88.0,6245,16325.037045
86.0,5333,16383.059241
71.0,6069,16448.865027
57.0,5413,16507.690633
147.0,7464,16589.023245
74.0,4711,16640.173239
161.0,7061,16717.048372
278.0,8045,16804.693038
94.0,6448,16874.834892
39.0,4279,16921.600671
370.0,8549,17015.135283
422.0,8254,17105.364738
132.0,6314,17174.190073
190.0,6679,17247.081219
263.0,6912,17322.204717
99.0,5874,17386.204584
383.0,6083,17452.305956
81.0,4590,17501.86555
62.0,4149,17546.596419
151.0,7131,17624.083786
305.0,6841,17698.626937
296.0,6711,17771.751593
106.0,6983,17848.82118
111.0,6162,17915.917548
112.0,5667,17976.908925
254.0,6476,18047.023161
381.0,9002,18145.30346
333.0,9245,18246.318754
79.0,5166,18302.317634
27.0,3359,18338.464772
359.0,7085,18415.576351
392.0,7986,18502.748268
82.0,5179,18559.009023
407.0,9630,18664.023257
172.0,8008,18751.661111
353.0,6218,18819.189111
11.0,2114,18841.855202
11.0,1095,18853.510925
0.0,543,18858.747283
0.0,542,18863.981274
0.0,523,18869.245933
0.0,523,18874.462065
0.0,515,18879.690777
0.0,518,18884.880676
0.0,527,18890.076094
0.0,515,18895.349148
11.0,1087,18906.956894
0.0,515,18912.168387
11.0,1111,18923.884086
0.0,522,18929.099263
0.0,515,18934.285441
11.0,1095,18945.900037
0.0,534,18951.15928
0.0,539,18956.39049
0.0,515,18961.615249
11.0,1091,18973.308153
0.0,519,18978.533196
11.0,1111,18990.140547
0.0,542,18995.341608
11.0,1111,19006.97888
0.0,520,19012.229238
0.0,526,19017.452814
0.0,518,19022.641881
0.0,535,19027.862307
0.0,543,19033.080242
11.0,1095,19044.765493
0.0,524,19049.948416
0.0,536,19055.167016
0.0,520,19060.388399
0.0,519,19065.628933
0.0,536,19070.846789
0.0,516,19076.070213
11.0,1087,19087.57591
0.0,534,19092.784848
0.0,526,19097.981217
0.0,543,19103.299619
0.0,536,19108.526816
0.0,534,19113.721389
0.0,526,19118.919224
0.0,526,19124.157334
0.0,518,19129.392169
0.0,524,19134.605819
0.0,523,19139.82393
11.0,1095,19151.520065
11.0,1103,19163.104534
11.0,1087,19174.713781
0.0,530,19179.91576
0.0,539,19185.140248
0.0,515,19190.369467
0.0,520,19195.5851
0.0,527,19200.792819
0.0,543,19206.007588
11.0,1091,19217.637064
0.0,523,19222.87511
0.0,532,19228.209881
0.0,527,19233.509043
11.0,1099,19245.182759
11.0,1091,19257.094576
0.0,527,19262.369286
0.0,543,19267.577481
0.0,531,19272.788583
11.0,1099,19284.422176
0.0,514,19289.610909
11.0,1099,19301.200559
0.0,524,19306.442805
0.0,534,19311.691942
0.0,540,19316.910082
0.0,536,19322.120198
11.0,1103,19333.864571
0.0,531,19339.09826
0.0,543,19344.321806
0.0,520,19349.545005
0.0,522,19354.725935
11.0,1087,19366.31087
0.0,520,19371.525916
0.0,527,19376.728654
11.0,1103,19388.376142
11.0,1091,19399.989303
0.0,538,19405.19794
0.0,514,19410.403702
0.0,534,19415.640334
11.0,1087,19427.258202
0.0,538,19432.475184
0.0,527,19437.692976
0.0,539,19442.93422
0.0,530,19448.191431
0.0,520,19453.405034
0.0,530,19458.625641
0.0,538,19463.830577
0.0,526,19469.05142
11.0,1107,19480.731154
0.0,535,19485.93975
0.0,536,19491.187071
0.0,527,19496.377701
0.0,543,19501.620008
0.0,531,19506.837041
0.0,532,19512.071702
0.0,527,19517.366247
0.0,538,19522.576296
11.0,1103,19534.151231
11.0,1103,19545.85731
0.0,526,19551.059622
0.0,514,19556.308207
11.0,1107,19567.890741
0.0,536,19573.123006
11.0,1107,19584.757875
0.0,514,19589.949096
0.0,527,19595.151889
0.0,514,19600.33675
0.0,524,19605.524284
0.0,534,19610.733012
0.0,531,19615.896041
0.0,524,19621.095192
11.0,1087,19632.844981
0.0,518,19638.020785
11.0,1087,19649.58226
0.0,514,19654.793414
0.0,528,19660.012748
0.0,519,19665.210871
11.0,1099,19676.972728
0.0,520,19682.20079
0.0,526,19687.439713
11.0,1103,19699.01086
0.0,534,19704.239911
11.0,1111,19715.857802
0.0,538,19721.076526
0.0,536,19726.309378
0.0,519,19731.599505
0.0,538,19736.799928
11.0,1111,19748.515196
0.0,535,19753.781907
0.0,542,19759.029848
0.0,527,19764.259367
0.0,515,19769.478262
11.0,1091,19781.104337
0.0,531,19786.329666
0.0,527,19791.541539
0.0,514,19796.764566
0.0,530,19802.003001
11.0,1103,19813.745582
11.0,1107,19825.401135
0.0,522,19830.607377
0.0,526,19835.85402
0.0,519,19841.049599
0.0,519,19846.285013
0.0,518,19851.558771
0.0,531,19856.778218
0.0,527,19862.012712
11.0,1107,19873.622024
0.0,543,19878.84403
0.0,530,19884.069368
0.0,524,19889.30369
0.0,540,19894.507648
14.0,1467,19910.138835
0.0,537,19915.307393
89.0,5218,19972.086959
107.0,7092,20049.282259
98.0,5967,20114.158787
111.0,6476,20184.742263
264.0,9765,20291.349938
358.0,8577,20384.905474
135.0,7136,20462.44542
113.0,5942,20526.817562
186.0,7126,20605.276443
126.0,6532,20676.622918
99.0,6172,20744.164093
349.0,8596,20838.58356
140.0,6900,20913.936862
82.0,6083,20980.720042
102.0,6097,21047.364415
139.0,6792,21121.596659
256.0,6495,21192.852506
326.0,10362,21306.733604
31.0,3955,21349.572231
56.0,5108,21405.463809
389.0,6875,21480.489216
285.0,8553,21574.38396
300.0,8105,21663.196601
149.0,6423,21733.620237
78.0,5614,21795.300835
302.0,7192,21874.160497
248.0,8585,21968.812045
415.0,10225,22081.306863
135.0,6285,22149.992409
69.0,5671,22212.378905
14.0,2524,22239.785868
0.0,543,22245.018288
104.0,6071,22311.935043
220.0,7884,22398.679561
127.0,5631,22460.334942
351.0,6647,22533.223196
371.0,8092,22622.144962
385.0,9051,22721.510566
91.0,6292,22790.613836
61.0,5620,22852.182305
332.0,6901,22927.877217
325.0,7208,23007.190786
379.0,8293,23098.478398
315.0,7468,23180.4553
79.0,4514,23229.940742
86.0,5900,23294.760525
90.0,5603,23356.060445
334.0,7068,23433.905103
107.0,6005,23499.800126
166.0,6928,23576.205431
274.0,8812,23674.137299
238.0,6690,23746.817888
117.0,5786,23809.520117
178.0,6552,23880.820663
57.0,5545,23941.237026
330.0,7082,24018.059833
206.0,7108,24095.222064
51.0,3938,24137.86383
18.0,2596,24165.786447
68.0,5906,24230.013527
247.0,6410,24300.069707
383.0,7290,24381.29503
374.0,8503,24476.439154
162.0,7173,24556.607544
301.0,7702,24642.572004
354.0,8509,24737.65279
342.0,12405,24876.176273
193.0,7544,24960.406661
326.0,8341,25052.67239
140.0,6770,25127.917
181.0,6149,25196.603187
88.0,4309,25243.365184
360.0,7297,25322.583945
349.0,6700,25395.473561
192.0,7265,25474.343325
365.0,8492,25567.107464
403.0,9920,25675.299441
77.0,5612,25736.214912
218.0,7133,25814.553224
101.0,5498,25873.981312
81.0,6056,25939.803854
398.0,10082,26049.726096
357.0,7491,26131.108825
358.0,7280,26210.335351
257.0,8347,26302.620901
144.0,7240,26383.524308
371.0,6772,26459.30066
148.0,7018,26537.758261
146.0,5907,26603.653975
307.0,8323,26696.928515
26.0,3021,26729.993926
287.0,8260,26822.179
118.0,6657,26896.374089
315.0,7665,26982.008795
415.0,10473,27098.718984
56.0,3799,27139.4607
156.0,7022,27216.165348
240.0,7492,27297.764668
344.0,8652,27391.966462
76.0,4767,27443.68989
119.0,6422,27513.560382
383.0,8283,27603.63477
235.0,7263,27682.467878
30.0,2972,27695.772529
